시도,화재유형,발화요인대분류,발화요인소분류,장소대분류,인명피해_발생여부,발생_월,발생_시간,발생_요일
전북특별자치도,"건축,구조물",부주의,담배꽁초,주거,0,4,12,4
충청남도,임야,부주의,"논,임야태우기",임야,1,4,12,4
부산광역시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,12,4
인천광역시,"건축,구조물",전기적 요인,절연열화에 의한 단락,"판매,업무시설",0,4,12,4
경기도,"건축,구조물",미상,미상,산업시설,0,4,12,4
경상북도,"건축,구조물",부주의,담배꽁초,"판매,업무시설",0,4,12,4
경기도,임야,부주의,"용접, 절단, 연마",임야,0,4,12,4
전라남도,임야,부주의,"논,임야태우기",임야,0,4,13,4
충청남도,"건축,구조물",부주의,쓰레기 소각,주거,0,4,13,4
충청북도,기타(쓰레기 화재등),부주의,담배꽁초,기타,1,4,13,4
서울특별시,"건축,구조물",화학적 요인,화학적 발화(유증기 확산),생활서비스,0,4,13,4
울산광역시,"자동차,철도차량",전기적 요인,과부하/과전류,"자동차,철도차량",0,4,13,4
전북특별자치도,기타(쓰레기 화재등),부주의,기타(부주의),기타,0,4,13,4
경상북도,"건축,구조물",부주의,담배꽁초,집합시설,0,4,13,4
강원특별자치도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,13,4
부산광역시,"건축,구조물",부주의,담배꽁초,생활서비스,0,4,13,4
세종특별자치시,"건축,구조물",부주의,음식물 조리중,주거,0,4,13,4
울산광역시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,14,4
경상남도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,14,4
경상북도,임야,부주의,쓰레기 소각,임야,0,4,14,4
경상남도,"건축,구조물",전기적 요인,접촉불량에 의한 단락,주거,0,4,14,4
전라남도,임야,부주의,"논,임야태우기",임야,0,4,14,4
충청북도,기타(쓰레기 화재등),부주의,쓰레기 소각,기타,0,4,14,4
경상북도,임야,미상,미상,임야,0,4,14,4
강원특별자치도,임야,미상,미상,임야,0,4,14,4
경기도,"건축,구조물",부주의,쓰레기 소각,산업시설,0,4,14,4
경기도,"건축,구조물",부주의,"용접, 절단, 연마",운수자동차시설,0,4,14,4
강원특별자치도,"건축,구조물",미상,미상,기타서비스,0,4,14,4
전라남도,임야,부주의,기타(부주의),임야,0,4,14,4
강원특별자치도,"자동차,철도차량",교통사고,교통사고,"자동차,철도차량",0,4,14,4
경기도,기타(쓰레기 화재등),부주의,"용접, 절단, 연마",기타,0,4,15,4
부산광역시,"건축,구조물",부주의,담배꽁초,주거,0,4,15,4
경기도,기타(쓰레기 화재등),부주의,쓰레기 소각,기타,0,4,15,4
서울특별시,"건축,구조물",전기적 요인,과부하/과전류,주거,0,4,15,4
전북특별자치도,기타(쓰레기 화재등),부주의,"논,임야태우기",기타,0,4,15,4
경기도,"자동차,철도차량",기계적 요인,"과열, 과부하","자동차,철도차량",0,4,15,4
충청북도,"자동차,철도차량",전기적 요인,기타(전기적요인),"자동차,철도차량",0,4,15,4
강원특별자치도,임야,부주의,"논,임야태우기",임야,0,4,15,4
충청남도,임야,부주의,담배꽁초,임야,0,4,15,4
인천광역시,"건축,구조물",부주의,가연물 근접방치,집합시설,0,4,15,4
경기도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,16,4
대전광역시,"건축,구조물",부주의,담배꽁초,주거,0,4,16,4
충청북도,"건축,구조물",부주의,"용접, 절단, 연마",주거,0,4,16,4
경상북도,임야,부주의,쓰레기 소각,임야,0,4,16,4
서울특별시,"건축,구조물",전기적 요인,접촉불량에 의한 단락,생활서비스,0,4,16,4
충청남도,임야,부주의,쓰레기 소각,임야,0,4,16,4
경상북도,"자동차,철도차량",기계적 요인,"과열, 과부하","자동차,철도차량",0,4,17,4
경기도,임야,부주의,쓰레기 소각,임야,0,4,17,4
충청남도,"자동차,철도차량",기계적 요인,"과열, 과부하","자동차,철도차량",0,4,17,4
전북특별자치도,기타(쓰레기 화재등),부주의,쓰레기 소각,기타,0,4,17,4
충청북도,기타(쓰레기 화재등),부주의,"용접, 절단, 연마",기타,0,4,17,4
경상북도,"건축,구조물",미상,미상,산업시설,0,4,17,4
경기도,기타(쓰레기 화재등),부주의,쓰레기 소각,기타,0,4,17,4
경기도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,17,4
전북특별자치도,"건축,구조물",부주의,담배꽁초,산업시설,0,4,17,4
강원특별자치도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,18,4
전라남도,"건축,구조물",부주의,"용접, 절단, 연마","의료,복지시설",0,4,18,4
전라남도,"건축,구조물",부주의,"불씨,불꽃,화원방치",산업시설,0,4,18,4
경기도,"건축,구조물",전기적 요인,미확인단락,생활서비스,0,4,18,4
부산광역시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,18,4
경기도,"자동차,철도차량",교통사고,교통사고,"자동차,철도차량",0,4,18,4
충청남도,"건축,구조물",전기적 요인,접촉불량에 의한 단락,주거,0,4,18,4
강원특별자치도,임야,부주의,쓰레기 소각,임야,0,4,18,4
경상북도,"건축,구조물",부주의,쓰레기 소각,주거,0,4,19,4
경기도,"건축,구조물",기계적 요인,정비불량,산업시설,0,4,19,4
강원특별자치도,기타(쓰레기 화재등),부주의,"불씨,불꽃,화원방치",기타,0,4,19,4
전북특별자치도,"건축,구조물",부주의,"불씨,불꽃,화원방치",주거,0,4,19,4
경상남도,"건축,구조물",부주의,음식물 조리중,주거,0,4,19,4
경기도,"건축,구조물",부주의,가연물 근접방치,주거,0,4,19,4
경상남도,기타(쓰레기 화재등),미상,미상,기타,0,4,19,4
경기도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,20,4
대구광역시,"건축,구조물",전기적 요인,절연열화에 의한 단락,주거,0,4,20,4
경기도,"건축,구조물",부주의,음식물 조리중,생활서비스,0,4,20,4
경기도,"건축,구조물",전기적 요인,절연열화에 의한 단락,주거,0,4,20,4
울산광역시,기타(쓰레기 화재등),부주의,"불씨,불꽃,화원방치",기타,0,4,21,4
충청남도,"건축,구조물",부주의,담배꽁초,주거,0,4,21,4
부산광역시,"건축,구조물",전기적 요인,미확인단락,주거,0,4,21,4
경상북도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,21,4
전북특별자치도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,21,4
경상남도,기타(쓰레기 화재등),기계적 요인,"과열, 과부하",기타,0,4,21,4
대구광역시,"건축,구조물",부주의,가연물 근접방치,산업시설,0,4,21,4
경기도,"건축,구조물",기계적 요인,기타(기계적요인),산업시설,1,4,22,4
전라남도,"건축,구조물",전기적 요인,미확인단락,주거,0,4,22,4
경상남도,"건축,구조물",부주의,가연물 근접방치,주거,0,4,22,4
경기도,"건축,구조물",부주의,담배꽁초,생활서비스,0,4,22,4
강원특별자치도,"건축,구조물",부주의,"불씨,불꽃,화원방치",주거,1,4,23,4
서울특별시,"건축,구조물",부주의,음식물 조리중,주거,0,4,23,4
경기도,"자동차,철도차량",전기적 요인,트래킹에 의한 단락,"자동차,철도차량",0,4,23,4
경상남도,"건축,구조물",화학적 요인,자연발화,산업시설,0,4,23,4
대구광역시,"건축,구조물",미상,미상,산업시설,0,4,23,4
인천광역시,"건축,구조물",전기적 요인,절연열화에 의한 단락,기타서비스,0,4,0,5
울산광역시,"건축,구조물",미상,미상,주거,0,4,1,5
서울특별시,"건축,구조물",부주의,담배꽁초,생활서비스,0,4,1,5
강원특별자치도,"건축,구조물",부주의,음식물 조리중,생활서비스,0,4,1,5
경기도,"건축,구조물",부주의,기타(부주의),생활서비스,0,4,1,5
경상남도,기타(쓰레기 화재등),미상,미상,기타,0,4,1,5
경상북도,"건축,구조물",부주의,쓰레기 소각,주거,0,4,1,5
울산광역시,기타(쓰레기 화재등),부주의,쓰레기 소각,기타,0,4,1,5
서울특별시,"건축,구조물",부주의,"불씨,불꽃,화원방치",생활서비스,0,4,2,5
강원특별자치도,임야,전기적 요인,기타(전기적요인),임야,0,4,3,5
서울특별시,"건축,구조물",부주의,담배꽁초,"판매,업무시설",0,4,3,5
광주광역시,"건축,구조물",기계적 요인,"과열, 과부하",주거,0,4,4,5
대구광역시,"건축,구조물",전기적 요인,미확인단락,"의료,복지시설",0,4,4,5
강원특별자치도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,5,5
전라남도,"건축,구조물",전기적 요인,접촉불량에 의한 단락,기타서비스,0,4,5,5
강원특별자치도,임야,부주의,"불씨,불꽃,화원방치",임야,0,4,5,5
경기도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,7,5
전북특별자치도,"건축,구조물",기계적 요인,기타(기계적요인),기타서비스,0,4,7,5
경기도,"건축,구조물",부주의,음식물 조리중,산업시설,0,4,7,5
강원특별자치도,"건축,구조물",부주의,"용접, 절단, 연마",주거,0,4,8,5
인천광역시,"건축,구조물",전기적 요인,절연열화에 의한 단락,산업시설,0,4,8,5
경기도,"건축,구조물",전기적 요인,미확인단락,운수자동차시설,0,4,8,5
경상남도,기타(쓰레기 화재등),부주의,기타(부주의),기타,0,4,8,5
경상북도,"건축,구조물",부주의,"용접, 절단, 연마","판매,업무시설",0,4,9,5
경기도,기타(쓰레기 화재등),부주의,"불씨,불꽃,화원방치",기타,0,4,9,5
부산광역시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,9,5
제주특별자치도,"자동차,철도차량",기계적 요인,기타(기계적요인),"자동차,철도차량",0,4,9,5
경기도,임야,부주의,담배꽁초,임야,0,4,9,5
부산광역시,"건축,구조물",부주의,"불씨,불꽃,화원방치",주거,0,4,9,5
제주특별자치도,기타(쓰레기 화재등),부주의,쓰레기 소각,기타,0,4,10,5
제주특별자치도,임야,부주의,쓰레기 소각,임야,0,4,10,5
부산광역시,"건축,구조물",부주의,음식물 조리중,주거,0,4,10,5
전라남도,"건축,구조물",부주의,담배꽁초,산업시설,0,4,10,5
경기도,"건축,구조물",부주의,"용접, 절단, 연마",교육시설,0,4,10,5
경상남도,기타(쓰레기 화재등),방화의심,방화의심,기타,0,4,10,5
경상북도,"건축,구조물",전기적 요인,기타(전기적요인),생활서비스,0,4,10,5
경상북도,임야,부주의,기타(부주의),임야,0,4,10,5
부산광역시,기타(쓰레기 화재등),전기적 요인,기타(전기적요인),기타,0,4,11,5
전라남도,"건축,구조물",전기적 요인,과부하/과전류,운수자동차시설,0,4,11,5
경기도,기타(쓰레기 화재등),부주의,"용접, 절단, 연마",기타,0,4,11,5
인천광역시,"건축,구조물",기계적 요인,"과열, 과부하",산업시설,0,4,11,5
서울특별시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,11,5
충청남도,임야,부주의,쓰레기 소각,임야,0,4,11,5
경기도,"건축,구조물",부주의,음식물 조리중,주거,0,4,11,5
충청북도,기타(쓰레기 화재등),부주의,쓰레기 소각,기타,0,4,11,5
대구광역시,임야,부주의,"논,임야태우기",임야,0,4,11,5
경기도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,11,5
충청북도,기타(쓰레기 화재등),부주의,기타(부주의),기타,0,4,11,5
경상북도,"건축,구조물",미상,미상,주거,0,4,11,5
충청북도,"건축,구조물",부주의,담배꽁초,산업시설,0,4,11,5
인천광역시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,12,5
경상북도,"건축,구조물",전기적 요인,미확인단락,"판매,업무시설",0,4,12,5
경기도,"건축,구조물",부주의,담배꽁초,주거,0,4,12,5
부산광역시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,12,5
부산광역시,"건축,구조물",미상,미상,주거,1,4,12,5
경기도,임야,부주의,담배꽁초,임야,0,4,12,5
인천광역시,"건축,구조물",부주의,"논,임야태우기",기타서비스,0,4,12,5
경상남도,기타(쓰레기 화재등),부주의,쓰레기 소각,기타,0,4,12,5
경기도,임야,부주의,쓰레기 소각,임야,0,4,12,5
울산광역시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,12,5
충청남도,임야,부주의,담배꽁초,임야,0,4,12,5
전북특별자치도,"건축,구조물",전기적 요인,"누전,지락",산업시설,0,4,12,5
대구광역시,"건축,구조물",부주의,기타(부주의),산업시설,0,4,13,5
전북특별자치도,기타(쓰레기 화재등),부주의,"불씨,불꽃,화원방치",기타,0,4,13,5
충청북도,"건축,구조물",부주의,"용접, 절단, 연마",기타서비스,0,4,13,5
경상남도,기타(쓰레기 화재등),부주의,"용접, 절단, 연마",기타,0,4,13,5
경기도,"건축,구조물",부주의,음식물 조리중,생활서비스,0,4,13,5
충청북도,기타(쓰레기 화재등),부주의,쓰레기 소각,기타,0,4,13,5
경기도,"건축,구조물",부주의,"불씨,불꽃,화원방치",주거,0,4,13,5
대전광역시,"건축,구조물",부주의,담배꽁초,주거,0,4,13,5
경상남도,기타(쓰레기 화재등),부주의,"용접, 절단, 연마",기타,0,4,13,5
경상남도,"건축,구조물",부주의,쓰레기 소각,산업시설,0,4,13,5
울산광역시,"건축,구조물",미상,미상,"판매,업무시설",0,4,13,5
경상북도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,13,5
인천광역시,"건축,구조물",부주의,담배꽁초,"판매,업무시설",0,4,13,5
경기도,임야,부주의,"논,임야태우기",임야,0,4,13,5
경기도,기타(쓰레기 화재등),부주의,"불씨,불꽃,화원방치",기타,0,4,14,5
경기도,기타(쓰레기 화재등),부주의,"불씨,불꽃,화원방치",기타,0,4,14,5
충청남도,기타(쓰레기 화재등),부주의,가연물 근접방치,기타,0,4,14,5
경기도,임야,부주의,"불씨,불꽃,화원방치",임야,0,4,14,5
강원특별자치도,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,14,5
전북특별자치도,기타(쓰레기 화재등),부주의,"불씨,불꽃,화원방치",기타,0,4,14,5
광주광역시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,14,5
대구광역시,"건축,구조물",부주의,담배꽁초,생활서비스,0,4,14,5
서울특별시,기타(쓰레기 화재등),부주의,담배꽁초,기타,0,4,14,5
전북특별자치도,기타(쓰레기 화재등),부주의,쓰레기 소각,기타,0,4,14,5
충청북도,기타(쓰레기 화재등),전기적 요인,접촉불량에 의한 단락,기타,0,4,14,5
전북특별자치도,기타(쓰레기 화재등),부주의,쓰레기 소각,기타,0,4,14,5
충청남도,"건축,구조물",부주의,쓰레기 소각,주거,0,4,14,5
경상남도,"건축,구조물",부주의,담배꽁초,주거,0,4,14,5
경상북도,"자동차,철도차량",전기적 요인,"압착,손상에 의한 단락","자동차,철도차량",0,4,14,5
경상남도,임야,미상,미상,임야,0,4,14,5
경기도,기타(쓰레기 화재등),부주의,기타(부주의),기타,0,4,14,5
대구광역시,"건축,구조물",부주의,음식물 조리중,생활서비스,0,4,14,5
