위도,경도,정류소ID,정류소명,정류소번호,수집일시,위치구분
35.85521,128.60439,DGB7001007900,대백프라자앞,20097,2026-07-02,남구
35.85544,128.60072,DGB7001008000,대봉성당,20095,2026-07-02,남구
35.85745,128.59856,DGB7001008100,건들바위건너,20073,2026-07-02,남구
35.85826,128.5985,DGB7001008200,건들바위앞,20077,2026-07-02,남구
35.86152,128.59923,DGB7001008300,봉산가구골목(동편),20074,2026-07-02,중구
35.86121,128.59911,DGB7001008400,봉산가구골목(서편),1036,2026-07-02,중구
35.86275,128.59923,DGB7001008500,봉산육거리,20076,2026-07-02,중구
35.86137,128.60343,DGB7001008600,대봉1동행정복지센터건너,633,2026-07-02,중구
35.86037,128.60417,DGB7001008700,대봉1동행정복지센터앞,20099,2026-07-02,중구
35.85719,128.60466,DGB7001008800,청운맨션앞,20094,2026-07-02,남구
35.85675,128.60463,DGB7001008900,청운맨션건너,20098,2026-07-02,남구
35.85655,128.60221,DGB7001009000,청라국민체육센터앞,3165,2026-07-02,남구
35.85674,128.60197,DGB7001009100,청라국민체육센터건너,3166,2026-07-02,남구
35.86013,128.60092,DGB7001009200,대봉2동행정복지센터건너,3168,2026-07-02,중구
35.85974,128.6009,DGB7001009300,대봉2동행정복지센터입구,3167,2026-07-02,중구
35.86615,128.60002,DGB7001009400,삼덕교회,20075,2026-07-02,중구
35.86751,128.59975,DGB7001009500,삼덕성당앞,20102,2026-07-02,중구
35.86826,128.60377,DGB7001009600,국채보상운동기념공원,20107,2026-07-02,중구
35.8658,128.60323,DGB7001009700,경북대학교병원건너,20108,2026-07-02,중구
35.86523,128.60325,DGB7001009800,경북대학교병원앞,20100,2026-07-02,중구
35.86875,128.60714,DGB7001009900,중구청건너,20092,2026-07-02,중구
35.86898,128.6069,DGB7001010000,중구청앞,2061,2026-07-02,중구
35.86841,128.61077,DGB7001010100,동인초등학교앞,20093,2026-07-02,중구
35.86861,128.61067,DGB7001010200,동인초등학교건너,20091,2026-07-02,중구
35.8722,128.60101,DGB7001010300,대구시동인청사앞,20104,2026-07-02,중구
35.87201,128.60078,DGB7001010400,대구시동인청사건너,2169,2026-07-02,중구
35.87443,128.59749,DGB7001010500,대구역건너,20022,2026-07-02,중구
35.87459,128.59762,DGB7001010600,대구역앞,20061,2026-07-02,중구
35.87404,128.59935,DGB7001010700,교동시장앞,20058,2026-07-02,중구
35.87338,128.60248,DGB7001010800,태평상가건너,20105,2026-07-02,중구
35.87341,128.60323,DGB7001010900,태평상가앞2,116,2026-07-02,중구
35.87252,128.6061,DGB7001011000,동인네거리1,3188,2026-07-02,중구
35.87267,128.6068,DGB7001011100,동인네거리2,549,2026-07-02,중구
35.8731,128.60973,DGB7001011200,신천교1,20059,2026-07-02,중구
35.87332,128.60984,DGB7001011300,신천교2,20057,2026-07-02,중구
35.87097,128.60419,DGB7001011400,동인찜갈비골목건너,20106,2026-07-02,중구
35.87121,128.60449,DGB7001011500,동인찜갈비골목앞,20101,2026-07-02,중구
35.87255,128.58224,DGB7001011600,달성공원건너,20068,2026-07-02,북구
35.87036,128.59905,DGB7001011700,2.28기념중앙공원건너2,20116,2026-07-02,중구
35.86258,128.59294,DGB7001011800,반월당역(1번출구)2,20070,2026-07-02,중구
35.87539,128.59261,DGB7001012200,대구콘서트하우스건너,20021,2026-07-02,북구
35.86491,128.59563,DGB7001012300,2호선반월당역2,21874,2026-07-02,중구
35.86164,128.59167,DGB7001012400,남문시장건너1,1023,2026-07-02,중구
35.86408,128.58918,DGB7001012500,남산2동행정복지센터앞,1025,2026-07-02,중구
35.86853,128.58703,DGB7001012600,매일신문사건너,127,2026-07-02,북구
35.87358,128.60258,DGB7001012700,태평상가앞1,20060,2026-07-02,중구
35.86818,128.58715,DGB7001013500,매일신문사앞,21877,2026-07-02,북구
35.86638,128.58928,DGB7001013700,약령시입구,20114,2026-07-02,중구
35.86427,128.5807,DGB7001013800,청라언덕(신남)역(2번출구),21870,2026-07-02,북구
35.86519,128.58387,DGB7001013900,청라언덕(신남)역(8번출구),21871,2026-07-02,북구
35.872,128.58206,DGB7001014000,대신미싱골목앞,21913,2026-07-02,북구
35.91063,128.64115,DGB7011000100,불로전통시장앞,20522,2026-07-02,동구
35.9106,128.6409,DGB7011000200,불로전통시장건너,20575,2026-07-02,동구
35.9146,128.64124,DGB7011000300,불로동고분군앞,20523,2026-07-02,동구
35.91509,128.64099,DGB7011000400,불로동고분군건너,20574,2026-07-02,동구
35.92997,128.6419,DGB7011000900,봉무청구새들마을앞,1852,2026-07-02,동구
35.93008,128.64167,DGB7011001000,봉무청구새들마을건너,20528,2026-07-02,동구
35.93401,128.64385,DGB7011001100,파군재삼거리2,20527,2026-07-02,동구
35.93584,128.64351,DGB7011001200,파군재삼거리1,2418,2026-07-02,동구
35.93988,128.64571,DGB7011001300,공산동행정복지센터건너,1855,2026-07-02,동구
35.94004,128.64552,DGB7011001400,공산동행정복지센터앞,20463,2026-07-02,동구
35.94233,128.64661,DGB7011001500,팔공보성아파트건너,1856,2026-07-02,동구
35.94224,128.6464,DGB7011001600,팔공보성아파트앞,2540,2026-07-02,동구
35.86808,128.61674,DGB7011001700,대구중앙중고등학교건너,20823,2026-07-02,중구
35.86787,128.61656,DGB7011001800,대구중앙중고등학교앞,20023,2026-07-02,중구
35.86758,128.6219,DGB7011001900,청구고등학교앞,659,2026-07-02,수성구
35.86714,128.62367,DGB7011002000,청구고등학교건너,20250,2026-07-02,수성구
35.87396,128.61393,DGB7011002100,신천LH아파트건너,20472,2026-07-02,중구
35.87415,128.61386,DGB7011002200,신천LH아파트앞,21188,2026-07-02,중구
35.87448,128.61672,DGB7011002300,신천역(2번출구),21187,2026-07-02,중구
35.87512,128.62021,DGB7011002400,역전시장앞,20473,2026-07-02,중구
35.87547,128.6209,DGB7011002500,역전시장건너,21186,2026-07-02,중구
35.87422,128.62369,DGB7011002600,신천3동행정복지센터건너,20817,2026-07-02,수성구
35.87146,128.6238,DGB7011002700,솔렌스힐앞,474,2026-07-02,수성구
35.87126,128.62359,DGB7011002800,솔렌스힐건너,477,2026-07-02,수성구
35.86899,128.62338,DGB7011002900,한국건강관리협회앞,20814,2026-07-02,수성구
35.87005,128.62016,DGB7011003000,신천3치안센터앞,20819,2026-07-02,중구
35.86986,128.61996,DGB7011003100,신천3치안센터건너,20822,2026-07-02,중구
35.87247,128.61968,DGB7011003200,신천초등학교앞,655,2026-07-02,중구
35.87262,128.61976,DGB7011003300,신천초등학교건너,658,2026-07-02,중구
35.87184,128.62301,DGB7011003400,화성파크드림이스트밸리아파트,656,2026-07-02,수성구
35.87196,128.62307,DGB7011003500,동대구역센트럴시티자이아파트,657,2026-07-02,수성구
35.87326,128.61845,DGB7011003600,신천역(5번출구),20820,2026-07-02,중구
35.87358,128.61801,DGB7011003700,신천역(4번출구),20821,2026-07-02,중구
35.876,128.62411,DGB7011003800,동대구동화아이위시아파트건너,20816,2026-07-02,동구
35.87618,128.62404,DGB7011003900,동대구동화아이위시아파트앞,468,2026-07-02,동구
35.87754,128.62992,DGB7011004000,동대구역복합환승센터앞,9059,2026-07-02,동구
35.87736,128.63011,DGB7011004100,동대구역복합환승센터건너,9193,2026-07-02,동구
35.87864,128.63459,DGB7011004200,대구지방법원등기국앞,5552,2026-07-02,동구
35.879,128.6347,DGB7011004300,대구지방법원등기국건너,20485,2026-07-02,동구
35.87808,128.64832,DGB7011004400,청기와주유소건너,20665,2026-07-02,동구
35.87728,128.6462,DGB7011004500,효목네거리3,20666,2026-07-02,동구
35.86926,128.6317,DGB7011004600,더샵디어엘로아파트,20367,2026-07-02,수성구
35.87012,128.63296,DGB7011004700,구.동부정류장(메트로팔레스),20219,2026-07-02,수성구
35.87269,128.63808,DGB7011004900,수성도서관앞,20221,2026-07-02,동구
35.87293,128.63789,DGB7011005000,수성도서관건너,20656,2026-07-02,동구
35.87418,128.64122,DGB7011005100,한전동대구지사건너,20222,2026-07-02,동구
35.8745,128.64113,DGB7011005200,한전동대구지사,20806,2026-07-02,동구
35.87409,128.63932,DGB7011005300,동구시장앞,495,2026-07-02,동구
35.8743,128.6393,DGB7011005400,동구시장건너,492,2026-07-02,동구
35.87755,128.63919,DGB7011005500,동구기억쉼터건너,20484,2026-07-02,동구
35.87762,128.63878,DGB7011005600,동구기억쉼터앞,20809,2026-07-02,동구
35.8764,128.63284,DGB7011005700,경북아파트앞(신천동),20810,2026-07-02,동구
35.87669,128.63286,DGB7011005800,경북아파트건너(신천동),20808,2026-07-02,동구
35.87408,128.63437,DGB7011005900,팔공정보문화센터건너,20811,2026-07-02,동구
35.8739,128.63466,DGB7011006000,팔공정보문화센터앞,20807,2026-07-02,동구
35.86911,128.62648,DGB7011006100,영남일보건너,20363,2026-07-02,수성구
35.86814,128.62613,DGB7011006200,영남일보앞,20368,2026-07-02,수성구
35.8714,128.6258,DGB7011006300,상공회의소건너,20364,2026-07-02,수성구
35.87196,128.62516,DGB7011006400,상공회의소앞,20813,2026-07-02,수성구
35.87517,128.62573,DGB7011006500,동부소방서건너,461,2026-07-02,동구
35.87522,128.62533,DGB7011006600,동부소방서앞,20812,2026-07-02,동구
35.87917,128.62698,DGB7011006700,동대구역,9060,2026-07-02,동구
35.8787,128.62681,DGB7011006800,동대구역건너,9061,2026-07-02,동구
35.88191,128.62569,DGB7011006900,동대구역화성파크드림,21511,2026-07-02,동구
35.88145,128.62535,DGB7011007000,동대구이안센트럴D아파트,1989,2026-07-02,동구
35.88458,128.6264,DGB7011007200,KT동대구지사앞,2094,2026-07-02,동구
35.88463,128.62614,DGB7011007300,KT동대구지사건너,20669,2026-07-02,동구
35.88549,128.62995,DGB7011007400,신암4동행정복지센터앞,185,2026-07-02,동구
35.8857,128.62986,DGB7011007500,신암4동행정복지센터건너,183,2026-07-02,동구
35.88468,128.63232,DGB7011007600,동구청역(4번출구),21507,2026-07-02,동구
35.88462,128.63254,DGB7011007700,동구청역(3번출구),21506,2026-07-02,동구
35.88213,128.63022,DGB7011007800,산림조합중앙회건너,21508,2026-07-02,동구
35.88247,128.63076,DGB7011007900,산림조합중앙회앞,21505,2026-07-02,동구
35.88063,128.6281,DGB7011008000,동대구역지하도1,21509,2026-07-02,동구
35.88071,128.62905,DGB7011008100,동대구역지하도2,21510,2026-07-02,동구
35.88629,128.63235,DGB7011008200,큰고개오거리1,5047,2026-07-02,동구
35.88647,128.63182,DGB7011008300,큰고개오거리2,193,2026-07-02,동구
35.88888,128.62891,DGB7011008400,국립신암선열공원앞,20668,2026-07-02,동구
35.88867,128.6288,DGB7011008500,국립신암선열공원건너,20652,2026-07-02,동구
35.88753,128.62503,DGB7011008600,신암보성아파트건너,194,2026-07-02,동구
35.87777,128.60792,DGB7011008800,신암2동우체국,2052,2026-07-02,중구
35.87932,128.61041,DGB7011008900,강남약국앞1,20474,2026-07-02,중구
35.88031,128.61138,DGB7011009000,강남약국앞2,20475,2026-07-02,중구
35.87815,128.61557,DGB7011009100,동신초등학교앞,20935,2026-07-02,중구
35.87891,128.6154,DGB7011009200,동신초등학교건너,20936,2026-07-02,중구
35.88141,128.61595,DGB7011009300,공고네거리2,21501,2026-07-02,중구
35.88161,128.61597,DGB7011009400,공고네거리1,20671,2026-07-02,중구
35.88164,128.61713,DGB7011009500,대구동부고용복지플러스센터,21502,2026-07-02,중구
35.8824,128.62069,DGB7011009600,평화시장(닭똥집골목)건너,21503,2026-07-02,동구
35.88277,128.62141,DGB7011009700,평화시장(닭똥집골목)앞,20670,2026-07-02,동구
35.88289,128.62258,DGB7011009800,파티마병원건너1,21504,2026-07-02,동구
35.89067,128.61938,DGB7011009900,경진초등학교앞,320,2026-07-02,동구
35.89039,128.61909,DGB7011010000,대구광역시립동부도서관,319,2026-07-02,동구
35.88941,128.61745,DGB7011010100,경북대학교 경상대학앞,318,2026-07-02,동구
35.88792,128.61639,DGB7011010200,경북대학교 경상대학건너,317,2026-07-02,동구
35.88498,128.6145,DGB7011010300,경북대학교정문건너,20673,2026-07-02,중구
35.88406,128.61329,DGB7011010400,경북대학교정문앞,21752,2026-07-02,중구
35.88257,128.61246,DGB7011010500,신암초등학교건너,20672,2026-07-02,중구
35.88577,128.63479,DGB7011010600,동구청건너,9057,2026-07-02,동구
35.88597,128.63458,DGB7011010700,동구청앞,2091,2026-07-02,동구
35.88706,128.6399,DGB7011010900,아양교역(2번출구),20410,2026-07-02,동구
35.88714,128.63947,DGB7011011000,아양교역(1번출구),20416,2026-07-02,동구
35.88642,128.64148,DGB7011011100,동촌강나루아파트건너,20411,2026-07-02,동구
35.88614,128.64188,DGB7011011200,동촌강나루아파트앞,20415,2026-07-02,동구
35.88322,128.64396,DGB7011011300,효동초등학교건너,20412,2026-07-02,동구
35.88311,128.64428,DGB7011011400,효동초등학교앞,5147,2026-07-02,동구
35.88093,128.64723,DGB7011011500,대구일마이스터고교건너,20413,2026-07-02,동구
35.8809,128.64754,DGB7011011600,대구일마이스터고교앞,20414,2026-07-02,동구
35.8881,128.64602,DGB7011011700,동촌해성아파트건너,180,2026-07-02,동구
35.89054,128.64286,DGB7011011800,아양교1,20614,2026-07-02,동구
35.89072,128.64267,DGB7011011900,아양교2,20643,2026-07-02,동구
35.89115,128.64495,DGB7011012000,입석중학교앞,20615,2026-07-02,동구
35.89104,128.64564,DGB7011012100,입석중학교건너,20662,2026-07-02,동구
35.89421,128.64488,DGB7011012200,K-2입구,1961,2026-07-02,동구
35.89523,128.64125,DGB7011012300,강산아파트건너,20649,2026-07-02,동구
35.89546,128.64083,DGB7011012400,강산아파트앞,20642,2026-07-02,동구
35.89686,128.63782,DGB7011012500,공항시장건너,20648,2026-07-02,동구
35.89659,128.63788,DGB7011012600,공항시장앞,170,2026-07-02,동구
35.8937,128.6374,DGB7011012700,지저동행정복지센터건너,20647,2026-07-02,동구
35.89384,128.63756,DGB7011012800,지저동행정복지센터앞,20646,2026-07-02,동구
35.89926,128.63641,DGB7011012900,대구국제공항앞,20650,2026-07-02,동구
35.8985,128.6373,DGB7011013000,대구국제공항건너,20641,2026-07-02,동구
35.90184,128.63639,DGB7011013200,불로삼거리,159,2026-07-02,동구
35.90101,128.63105,DGB7011013300,불로우방아파트건너,20576,2026-07-02,동구
35.9007,128.63055,DGB7011013400,불로우방아파트앞,20640,2026-07-02,동구
35.8801,128.65233,DGB7011013500,아양아트센터앞,21625,2026-07-02,동구
35.87848,128.65494,DGB7011013700,대구지방기상청,20663,2026-07-02,동구
35.876,128.65597,DGB7011014000,망우당공원앞,20519,2026-07-02,동구
35.8763,128.6695,DGB7011014100,우방강촌마을앞,20598,2026-07-02,동구
35.87672,128.66932,DGB7011014200,우방강촌마을건너,20518,2026-07-02,동구
35.87531,128.6745,DGB7011014300,은하타운건너,20599,2026-07-02,동구
35.87563,128.67458,DGB7011014400,은하타운앞,1082,2026-07-02,동구
35.87489,128.67883,DGB7011014500,강변동서마을앞,20600,2026-07-02,동구
35.87549,128.68453,DGB7011014600,용계삼거리1,20593,2026-07-02,동구
35.87198,128.69066,DGB7011014700,율하남교2,20508,2026-07-02,동구
35.86844,128.69399,DGB7011014800,율하역(4번출구),20501,2026-07-02,동구
35.86912,128.69367,DGB7011014900,율하역(5번출구),1284,2026-07-02,동구
35.86727,128.69768,DGB7011015000,안심주공1단지건너,20507,2026-07-02,동구
35.87396,128.69099,DGB7011015100,LG물류센터건너,20657,2026-07-02,동구
35.8742,128.68953,DGB7011015200,LG물류센터앞,20592,2026-07-02,동구
35.8736,128.69503,DGB7011015300,정동고등학교건너,9012,2026-07-02,동구
35.87375,128.69464,DGB7011015400,정동고등학교앞,20591,2026-07-02,동구
35.8766,128.6807,DGB7011015500,용계역(1번출구),20594,2026-07-02,동구
35.87637,128.68067,DGB7011015600,용계역(2번출구),20602,2026-07-02,동구
35.87754,128.67758,DGB7011015700,백자맨션건너,20595,2026-07-02,동구
35.87762,128.67655,DGB7011015800,백자맨션앞,20596,2026-07-02,동구
35.87908,128.67249,DGB7011015900,방촌치안센터앞,20605,2026-07-02,동구
35.87879,128.67266,DGB7011016000,방촌치안센터건너,20612,2026-07-02,동구
35.87979,128.66999,DGB7011016100,방촌역(1번출구),2297,2026-07-02,동구
35.87969,128.66956,DGB7011016200,방촌역(2번출구),20611,2026-07-02,동구
35.88128,128.66605,DGB7011016300,방촌시장건너,1075,2026-07-02,동구
35.88112,128.66587,DGB7011016400,방촌시장앞,20610,2026-07-02,동구
35.88322,128.66183,DGB7011016500,퀸벨호텔건너,20606,2026-07-02,동구
35.88276,128.66227,DGB7011016600,퀸벨호텔앞,20609,2026-07-02,동구
35.88369,128.65941,DGB7011016700,해안역(1번출구),20607,2026-07-02,동구
35.88342,128.65973,DGB7011016800,해안역(3번출구),20608,2026-07-02,동구
35.88526,128.65606,DGB7011016900,홈플러스동촌점앞,20618,2026-07-02,동구
35.88487,128.65622,DGB7011017000,홈플러스동촌점건너,9195,2026-07-02,동구
35.88703,128.65277,DGB7011017100,동촌역(신길)1,20619,2026-07-02,동구
35.88769,128.6511,DGB7011017200,동촌역(신길)2,20617,2026-07-02,동구
35.88979,128.64788,DGB7011017300,동촌화성타운건너,20620,2026-07-02,동구
35.88997,128.64707,DGB7011017400,동촌화성타운앞,20616,2026-07-02,동구
35.87326,128.69938,DGB7011017500,율하교동편1,1255,2026-07-02,동구
35.87337,128.69995,DGB7011017600,율하교동편2,1256,2026-07-02,동구
35.8727,128.70446,DGB7011017700,반야월시장1,20658,2026-07-02,동구
35.87291,128.70394,DGB7011017800,반야월시장2,20590,2026-07-02,동구
35.87244,128.70823,DGB7011017900,대구파라곤프레스티지아파트,1258,2026-07-02,동구
35.87212,128.70979,DGB7011018000,각산태영데시앙건너,1260,2026-07-02,동구
35.87201,128.71254,DGB7011018100,안심지구대건너,9165,2026-07-02,동구
35.87041,128.71363,DGB7011018200,경북교통,20589,2026-07-02,동구
35.87026,128.71375,DGB7011018300,경북교통앞,20586,2026-07-02,동구
35.86703,128.71369,DGB7011018400,반야월역(4번출구)1,1274,2026-07-02,동구
35.86702,128.71354,DGB7011018500,반야월역(1번출구),1277,2026-07-02,동구
35.87188,128.71793,DGB7011018600,동부고교건너,1493,2026-07-02,동구
35.87208,128.71708,DGB7011018700,동부고교앞,9008,2026-07-02,동구
35.87186,128.72258,DGB7011018800,동부경찰서건너,1265,2026-07-02,동구
35.87192,128.72332,DGB7011018900,동부경찰서앞,20587,2026-07-02,동구
35.8717,128.72868,DGB7011019000,신서신일해피트리아파트,9007,2026-07-02,동구
35.87182,128.72957,DGB7011019100,녹원맨션,2302,2026-07-02,동구
35.87158,128.73247,DGB7011019200,송정삼거리3,1269,2026-07-02,동구
35.87163,128.73189,DGB7011019300,송정삼거리4,1268,2026-07-02,동구
35.87148,128.73505,DGB7011019400,안심역(4번출구),20582,2026-07-02,동구
35.87165,128.73459,DGB7011019500,안심역(5번출구),2380,2026-07-02,동구
35.87269,128.74185,DGB7011019600,대림육교1,2652,2026-07-02,동구
35.87223,128.74284,DGB7011019700,대림육교2,1362,2026-07-02,동구
35.93923,128.63853,DGB7011019800,태왕그린힐즈앞1,1864,2026-07-02,동구
