player,team,team_country,position,age,birth_year,club,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct
C?sar Montes,Mexico,Mexico,DF,29,1997,Loko Moscow,4,4,314,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,100,0.29,0.29,0,0,79,69.8,79,2,0,,0,2.25,8,2,6,1.72,1.06,0,4,3,0,2,2,1,,,0,,,,,,,,,,,,,,,,,,
Edson ?lvarez,Mexico,Mexico,"MF,DF",28,1997,West Ham,4,2,240,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0.75,0,0,,60,53.3,90,2,2,30,1,2.25,5,1,4,1.5,0.21,0,5,2,0,1,3,6,,,0,,,,,,,,,,,,,,,,,,
Erik Lira,Mexico,Mexico,MF,26,2000,Cruz Azul,4,4,345,3.8,0,1,1,0,0,0,0,0,0,0.26,0.26,0,0.26,0,0,,0,0,,,86,76.7,86,3,0,,1,2.25,7,3,4,1.04,-1.53,0,3,4,0,2,2,3,,,0,,,,,,,,,,,,,,,,,,
Gilberto Mora,Mexico,Mexico,MF,17,2008,Tijuana,4,3,213,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2.11,0,0,,53,47.3,63,0,1,25,1,2.25,6,3,3,1.27,-0.25,0,3,3,0,4,2,2,,,0,,,,,,,,,,,,,,,,,,
Guillermo Mart?nez Ayala,Mexico,Mexico,FW,31,1995,UNAM,2,1,72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,36,16,62,0,1,10,3,1.5,2,0,2,2.5,1.31,0,3,1,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Guillermo Ochoa,Mexico,Mexico,GK,40,1985,,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,13,2.9,,0,1,13,4,3,1,0,1,6.92,5.69,0,0,0,0,0,0,0,,,0,1,0,13,0,0,0,0,,0,0,0,1,,0,0,0,0,
Israel Reyes,Mexico,Mexico,DF,26,2000,Am?rica,4,2,202,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.89,0,0,,51,44.9,90,2,2,11,1,3,5,0,5,2.23,1.5,0,1,0,0,2,3,1,,,0,,,,,,,,,,,,,,,,,,
Jes?s Gallardo,Mexico,Mexico,DF,31,1994,Toluca,5,4,373,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.97,0,0,,75,82.9,90,4,1,13,0,2.4,8,3,5,1.21,-1.13,0,7,3,0,16,7,1,,,0,,,,,,,,,,,,,,,,,,
Johan V?squez,Mexico,Mexico,DF,27,1998,Genoa,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.25,0,0,,90,80,90,4,0,,1,2.25,7,3,4,1,-2,0,0,2,0,1,2,1,,,0,,,,,,,,,,,,,,,,,,
Jorge S?nchez,Mexico,Mexico,DF,28,1997,PAOK,4,4,348,3.9,0,1,1,0,0,0,1,0,0,0.26,0.26,0,0.26,1,1,100,0.26,0.26,0,0,87,77.3,87,3,0,,1,2.25,8,3,5,1.29,-0.47,0,5,1,1,6,5,4,,,0,,,,,,,,,,,,,,,,,,
Juli?n Qui?ones,Mexico,Mexico,"FW,MF",29,1997,Al-Qadsiah,5,5,410,4.6,4,1,5,4,0,0,0,0,0.88,0.22,1.1,0.88,1.1,14,6,42.9,3.07,1.32,0.29,0.67,82,91.1,82,1,0,,0,2.4,10,3,7,1.54,1.54,0,5,7,1,3,0,0,,,0,,,,,,,,,,,,,,,,,,
Luis Ch?vez,Mexico,Mexico,MF,30,1996,Dynamo Moskva,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,25,5.6,,0,1,25,4,3,1,0,1,3.6,2.33,0,1,0,0,1,0,1,,,0,,,,,,,,,,,,,,,,,,
Luis Romo,Mexico,Mexico,MF,31,1995,Guadalajara,4,4,264,2.9,1,1,2,1,0,0,0,0,0.34,0.34,0.68,0.34,0.68,3,1,33.3,1.02,0.34,0.33,1,66,58.7,66,0,0,,1,2.25,6,3,3,1.02,-0.91,0,1,3,0,1,4,4,,,0,,,,,,,,,,,,,,,,,,
Mateo Ch?vez,Mexico,Mexico,DF,22,2004,AZ Alkmaar,1,1,77,0.9,1,0,1,1,0,0,0,0,1.17,0,1.17,1.17,1.17,1,1,100,1.17,1.17,1,1,77,17.1,77,0,0,,4,3,2,0,2,2.34,1.13,0,1,1,0,1,0,1,,,0,,,,,,,,,,,,,,,,,,
Obed Vargas,Mexico,Mexico,MF,20,2005,Atl?tico Madrid,3,0,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1.36,1.36,0,0,22,14.7,,0,3,22,2,3,1,0,1,1.36,-0.04,0,1,0,0,0,1,2,,,0,,,,,,,,,,,,,,,,,,
Orbel?n Pineda,Mexico,Mexico,"FW,MF",30,1996,AEK Athens,2,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.9,0,0,,16,6.9,,0,2,16,3,3,0,0,0,0,-1.5,0,0,2,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Ra?l Jim?nez,Mexico,Mexico,FW,35,1991,Fulham,4,4,317,3.5,3,0,3,2,1,1,0,0,0.85,0,0.85,0.57,0.57,18,7,38.9,5.11,1.99,0.11,0.29,79,70.4,79,1,0,,1,2.25,7,3,4,1.14,-0.89,0,7,2,2,0,0,1,,,0,,,,,,,,,,,,,,,,,,
Ra?l Rangel,Mexico,Mexico,GK,26,2000,Guadalajara,5,5,437,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,87,97.1,87,4,0,,0,2.4,9,3,6,1.24,-5.69,0,1,0,0,0,0,0,,,0,5,5,437,3,0.62,11,8,72.7,4,0,1,4,80,1,1,0,0,0
Roberto Alvarado,Mexico,Mexico,"FW,MF",27,1998,Guadalajara,5,5,428,4.8,0,3,3,0,0,0,0,0,0,0.63,0.63,0,0.63,5,0,0,1.05,0,0,,86,95.1,86,3,0,,0,2.4,10,3,7,1.47,1.47,0,3,5,1,36,2,3,,,0,,,,,,,,,,,,,,,,,,
Santiago Gim?nez,Mexico,Mexico,FW,25,2001,Milan,4,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,2.09,1.05,0,0,22,19.1,,0,4,22,1,2.25,2,0,2,2.09,0.86,0,1,3,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
?lvaro Fidalgo,Mexico,Mexico,MF,29,1997,Real Betis,3,1,96,1.1,1,0,1,1,0,0,0,0,0.94,0,0.94,0.94,0.94,3,2,66.7,2.81,1.87,0.33,0.5,32,21.3,65,0,2,16,2,2,2,0,2,1.87,0.6,0,0,2,0,4,1,0,,,0,,,,,,,,,,,,,,,,,,
Achraf Hakimi,Morocco,Morocco,DF,27,1998,PSG,6,6,570,6.3,1,2,3,1,0,0,1,0,0.16,0.32,0.47,0.16,0.47,14,4,28.6,2.21,0.63,0.07,0.25,95,100,95,6,0,,0,1.83,10,6,4,0.63,,0,7,16,0,35,5,10,,,0,,,,,,,,,,,,,,,,,,
Ahmed Reda Tagnaouti,Morocco,Morocco,GK,30,1996,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amine Sbai,Morocco,Morocco,"FW,MF",25,2000,Angers,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,6,1.1,,0,1,6,5,0,0,0,0,0,-0.64,0,2,0,0,2,0,0,,,0,,,,,,,,,,,,,,,,,,
Anass Salah-Eddine,Morocco,Morocco,DF,24,2002,PSV,4,2,212,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.42,0,0,,53,37.2,78,0,2,29,2,1.25,4,4,0,0,-1.01,0,3,2,0,3,0,5,,,0,,,,,,,,,,,,,,,,,,
Ayoub El Kaabi,Morocco,Morocco,FW,32,1993,Olympiacos,1,1,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,66.7,3.91,2.61,0,0,69,12.1,69,0,0,,5,3,2,2,0,0,-0.72,0,1,1,3,0,0,2,,,0,,,,,,,,,,,,,,,,,,
Ayoube Amaimouni,Morocco,Morocco,MF,21,2004,Frankfurt,2,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,10,5,0,0,9,3.2,,0,2,9,4,2,0,0,0,0,-0.65,0,1,0,0,1,0,1,,,0,,,,,,,,,,,,,,,,,,
Ayyoub Bouaddi,Morocco,Morocco,MF,18,2007,Lille,5,5,381,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.71,0,0,,76,66.8,76,2,0,,1,1.6,3,3,0,0,-1.9,0,3,6,0,0,1,3,,,0,,,,,,,,,,,,,,,,,,
Azzedine Ounahi,Morocco,Morocco,MF,26,2000,Girona,6,5,435,4.8,2,0,2,2,0,0,1,0,0.41,0,0.41,0.41,0.41,5,3,60,1.03,0.62,0.4,0.67,73,76.3,83,1,1,21,0,1.83,6,4,2,0.41,-0.92,0,3,7,0,4,1,1,,,0,,,,,,,,,,,,,,,,,,
Bilal El Khannouss,Morocco,Morocco,"MF,FW",22,2004,Stuttgart,6,6,461,5.1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,66.7,1.17,0.78,0,0,77,80.9,77,1,0,,0,1.83,7,5,2,0.39,-1.26,0,5,6,0,10,1,7,,,0,,,,,,,,,,,,,,,,,,
Brahim D?az,Morocco,Morocco,MF,26,1999,Real Madrid,6,6,457,5.1,0,4,4,0,0,0,0,0,0,0.79,0.79,0,0.79,6,1,16.7,1.18,0.2,0,0,76,80.2,76,1,0,,0,1.83,7,6,1,0.2,-2.19,0,3,10,0,8,4,2,,,0,,,,,,,,,,,,,,,,,,
Chadi Riad,Morocco,Morocco,DF,22,2003,Crystal Palace,4,4,344,3.8,0,1,1,0,0,0,0,0,0,0.26,0.26,0,0.26,1,0,0,0.26,0,0,,86,60.4,86,3,0,,2,2,6,4,2,0.52,-0.27,0,0,1,0,0,4,1,,,0,,,,,,,,,,,,,,,,,,
Chemsdine Talbi,Morocco,Morocco,MF,21,2005,Sunderland,5,1,179,2,0,1,1,0,0,0,0,0,0,0.5,0.5,0,0.5,2,0,0,1.01,0,0,,36,31.4,84,0,4,24,1,1.6,3,2,1,0.5,-0.19,0,0,1,0,9,2,2,,,0,,,,,,,,,,,,,,,,,,
Gessime Yassine,Morocco,Morocco,MF,20,2005,Strasbourg,3,0,80,0.9,1,0,1,1,0,0,0,0,1.13,0,1.13,1.13,1.13,2,1,50,2.25,1.13,0.5,1,27,14,,0,3,27,3,1.33,3,0,3,3.38,3.19,0,2,3,0,1,1,2,,,0,,,,,,,,,,,,,,,,,,
Ismael Saibari,Morocco,Morocco,FW,25,2001,PSV,5,5,381,4.2,3,0,3,3,0,0,0,0,0.71,0,0.71,0.71,0.71,10,3,30,2.36,0.71,0.3,1,76,66.8,76,1,0,,1,2.2,5,4,1,0.24,-1.19,0,8,3,3,5,0,2,,,0,,,,,,,,,,,,,,,,,,
Issa Diop,Morocco,Morocco,DF,29,1997,Fulham,5,5,476,5.3,1,0,1,1,0,0,3,0,0.19,0,0.19,0.19,0.19,1,1,100,0.19,0.19,1,1,95,83.5,95,4,0,,1,1.6,5,4,1,0.19,-2.68,0,4,1,0,0,7,1,,,0,,,,,,,,,,,,,,,,,,
Marwane Sa?dane,Morocco,Morocco,"DF,MF",34,1992,Al-Fateh,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,4,0.7,,0,1,4,5,3,1,0,1,22.5,22.02,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Munir,Morocco,Morocco,GK,37,1989,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neil El Aynaoui,Morocco,Morocco,MF,24,2001,Roma,6,6,562,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,28.6,1.12,0.32,0,0,94,98.6,94,5,0,,0,1.83,9,6,3,0.48,-10.77,0,15,7,0,0,8,9,,,0,,,,,,,,,,,,,,,,,,
Noussair Mazraoui,Morocco,Morocco,DF,28,1997,Manchester Utd,6,5,477,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,80,83.7,94,4,1,8,0,1.83,7,4,3,0.57,-0.4,0,4,6,0,3,2,8,,,0,,,,,,,,,,,,,,,,,,
Redouane Halhal,Morocco,Morocco,DF,23,2003,Mechelen,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,,90,31.6,90,2,0,,4,3,7,2,5,2.5,2.73,0,3,5,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,
Samir El Mourabet,Morocco,Morocco,MF,20,2005,Strasbourg,5,0,81,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,16,14.2,,0,5,16,1,2.2,3,0,3,3.33,3.15,0,0,1,0,1,1,1,,,0,,,,,,,,,,,,,,,,,,
Sofyan Amrabat,Morocco,Morocco,MF,29,1996,Real Betis,3,1,147,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,49,25.8,90,1,2,29,3,2,6,3,3,1.84,1.62,0,4,2,0,0,2,1,,,0,,,,,,,,,,,,,,,,,,
Soufiane Rahimi,Morocco,Morocco,FW,30,1996,,6,0,163,1.8,2,1,3,2,0,0,0,0,1.1,0.55,1.66,1.1,1.66,6,4,66.7,3.31,2.21,0.33,0.5,27,28.6,,0,6,27,0,1.83,6,1,5,2.76,2.98,0,5,6,2,1,0,2,,,0,,,,,,,,,,,,,,,,,,
Yassine Bounou,Morocco,Morocco,GK,35,1991,Al-Hilal,6,6,570,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,95,100,95,6,0,,0,1.83,10,6,4,0.63,,0,0,4,0,0,0,0,,,1,6,6,570,6,0.95,20,14,70,3,2,1,2,33.3,1,0,1,0,100
Youssef Belammari,Morocco,Morocco,DF,27,1998,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zakaria El Ouahdi,Morocco,Morocco,"DF,MF",24,2001,Genk,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,17,3,,0,1,17,5,0,0,0,0,0,-0.65,0,1,1,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Bart Verbruggen,Netherlands,Netherlands,GK,23,2002,Brighton,4,4,390,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,98,100,98,4,0,,0,2,11,5,6,1.38,,0,0,0,0,0,0,0,,,0,4,4,390,5,1.15,21,16,76.2,2,2,0,0,0,0,0,0,0,
Brian Brobbey,Netherlands,Netherlands,FW,24,2002,Sunderland,4,3,223,2.5,3,0,3,3,0,0,0,0,1.21,0,1.21,1.21,1.21,4,3,75,1.61,1.21,0.75,1,56,57.2,72,0,1,6,0,2,7,3,4,1.61,0.54,0,4,3,2,1,0,1,,,0,,,,,,,,,,,,,,,,,,
Cody Gakpo,Netherlands,Netherlands,FW,27,1999,Liverpool,4,4,368,4.1,3,1,4,3,0,0,0,0,0.73,0.24,0.98,0.73,0.98,10,6,60,2.45,1.47,0.3,0.5,92,94.4,92,0,0,,0,2,11,4,7,1.71,5.8,0,3,3,3,12,2,1,,,0,,,,,,,,,,,,,,,,,,
Crysencio Summerville,Netherlands,Netherlands,FW,24,2001,West Ham,4,2,253,2.8,2,2,4,2,0,0,1,0,0.71,0.71,1.42,0.71,1.42,2,2,100,0.71,0.71,1,1,63,64.9,95,1,2,32,0,2,6,3,3,1.07,-0.9,0,2,5,1,7,2,2,,,0,,,,,,,,,,,,,,,,,,
Denzel Dumfries,Netherlands,Netherlands,"DF,MF",30,1996,Inter,4,4,390,4.3,0,2,2,0,0,0,0,0,0,0.46,0.46,0,0.46,5,2,40,1.15,0.46,0,0,98,100,98,4,0,,0,2,11,5,6,1.38,,0,6,3,1,16,1,6,,,0,,,,,,,,,,,,,,,,,,
Donyell Malen,Netherlands,Netherlands,FW,27,1999,Roma,3,3,185,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,50,1.95,0.97,0,0,62,47.4,62,0,0,,1,2.33,7,2,5,2.43,1.99,0,0,2,0,5,0,0,,,0,,,,,,,,,,,,,,,,,,
Frenkie de Jong,Netherlands,Netherlands,MF,29,1997,Barcelona,4,4,328,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27,0,0,,82,84.1,82,1,0,,0,2,10,5,5,1.37,-0.08,0,6,6,0,1,8,7,,,0,,,,,,,,,,,,,,,,,,
Guus Til,Netherlands,Netherlands,"FW,MF",28,1997,PSV,1,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,32,8.2,,0,1,32,3,3,1,0,1,2.81,1.56,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Jan Paul van Hecke,Netherlands,Netherlands,DF,26,2000,Brighton,4,4,390,4.3,1,0,1,1,0,0,0,0,0.23,0,0.23,0.23,0.23,3,2,66.7,0.69,0.46,0.33,0.5,98,100,98,4,0,,0,2,11,5,6,1.38,,0,4,2,0,1,4,3,,,0,,,,,,,,,,,,,,,,,,
Jorrel Hato,Netherlands,Netherlands,DF,20,2006,Chelsea,1,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,35,9,,0,1,35,3,1,0,1,-1,-2.57,-4.35,0,0,0,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,
Justin Kluivert,Netherlands,Netherlands,"FW,MF",27,1999,Bournemouth,2,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,14,6.9,,0,2,14,2,2,0,0,0,0,-1.49,0,0,2,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,
Lutsharel Geertruida,Netherlands,Netherlands,DF,25,2000,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Flekken,Netherlands,Netherlands,GK,33,1993,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marten de Roon,Netherlands,Netherlands,"DF,MF",35,1991,Atalanta,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,11,2.8,,0,1,11,3,1,0,0,0,0,-1.42,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Mats Wieffer,Netherlands,Netherlands,"DF,MF",26,1999,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memphis,Netherlands,Netherlands,"FW,MF",32,1994,Corinthians,3,0,54,0.6,0,1,1,0,0,0,1,0,0,1.67,1.67,0,1.67,0,0,,0,0,,,18,13.8,,0,3,18,1,2.33,1,1,0,0,-1.61,0,1,1,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,
Micky van de Ven,Netherlands,Netherlands,"DF,MF",25,2001,Tottenham,3,3,265,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,33.3,1.02,0.34,0,0,88,67.9,88,2,0,,1,1.67,8,3,5,1.7,0.98,0,5,1,0,2,2,3,,,0,,,,,,,,,,,,,,,,,,
Nathan Ak?,Netherlands,Netherlands,DF,31,1995,Manchester City,3,2,170,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.53,0,0,,57,43.6,80,1,1,10,1,1.67,3,2,1,0.53,-1.52,0,2,2,0,1,4,0,,,0,,,,,,,,,,,,,,,,,,
Noa Lang,Netherlands,Netherlands,"FW,MF",26,1999,Galatasaray,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,4,2.1,,0,2,4,2,3,0,0,0,0,-1.41,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
Quinten Timber,Netherlands,Netherlands,MF,24,2001,Marseille,2,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,28,14.1,,0,2,28,1,1,0,2,-2,-3.27,-5.42,0,0,2,0,1,1,0,,,0,,,,,,,,,,,,,,,,,,
Robin Roefs,Netherlands,Netherlands,GK,23,2003,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Gravenberch,Netherlands,Netherlands,MF,24,2002,Liverpool,4,4,345,3.8,0,2,2,0,0,0,0,0,0,0.52,0.52,0,0.52,5,0,0,1.3,0,0,,86,88.5,86,2,0,,0,2,11,3,8,2.09,6.09,0,5,3,0,4,6,1,,,0,,,,,,,,,,,,,,,,,,
Teun Koopmeiners,Netherlands,Netherlands,"DF,MF",28,1998,Juventus,4,0,122,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.48,0,0,,31,31.3,,0,4,31,0,2,2,2,0,0,-2.01,0,3,0,0,5,1,1,,,0,,,,,,,,,,,,,,,,,,
Tijjani Reijnders,Netherlands,Netherlands,MF,27,1998,Manchester City,3,3,199,2.2,0,1,1,0,0,0,0,0,0,0.45,0.45,0,0.45,4,2,50,1.81,0.9,0,0,66,51,66,0,0,,1,2.33,9,3,6,2.71,2.71,0,0,3,1,15,2,0,,,0,,,,,,,,,,,,,,,,,,
Virgil van Dijk,Netherlands,Netherlands,DF,34,1991,Liverpool,4,4,390,4.3,1,1,2,1,0,0,0,0,0.23,0.23,0.46,0.23,0.46,2,2,100,0.46,0.46,0.5,0.5,98,100,98,4,0,,0,2,11,5,6,1.38,,0,2,2,0,0,3,1,,,0,,,,,,,,,,,,,,,,,,
Wout Weghorst,Netherlands,Netherlands,FW,33,1992,Ajax,1,0,50,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,50,12.8,,0,1,50,3,1,1,1,0,0,-1.59,0,1,2,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,
Alex Paulsen,New Zealand,New Zealand,GK,23,2002,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Rufer,New Zealand,New Zealand,MF,30,1996,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Old,New Zealand,New Zealand,MF,23,2002,Saint-?tienne,3,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,31,34.4,,0,3,31,0,0.33,1,6,-5,-4.84,-4.33,0,0,1,0,1,1,0,,,0,,,,,,,,,,,,,,,,,,
Ben Waine,New Zealand,New Zealand,FW,25,2001,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Callan Elliot,New Zealand,New Zealand,DF,26,1999,Auckland FC,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,13,4.8,,0,1,13,2,1,0,0,0,0,2.1,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,
Callum McCowatt,New Zealand,New Zealand,MF,27,1999,Silkeborg,3,2,159,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,75,2.26,1.7,0,0,53,58.9,66,0,1,27,0,0.33,4,6,-2,-1.13,2.11,0,4,1,0,3,1,1,,,0,,,,,,,,,,,,,,,,,,
Chris Wood,New Zealand,New Zealand,FW,34,1991,Nottingham,3,3,270,3,0,2,2,0,0,0,0,0,0,0.67,0.67,0,0.67,5,2,40,1.67,0.67,0,0,90,100,90,3,0,,0,0.33,4,10,-6,-2,,0,2,1,4,0,0,1,,,0,,,,,,,,,,,,,,,,,,
Elijah Just,New Zealand,New Zealand,MF,26,2000,Motherwell,3,3,264,2.9,3,0,3,3,0,0,1,0,1.02,0,1.02,1.02,1.02,7,5,71.4,2.39,1.7,0.43,0.6,88,97.8,88,2,0,,0,0.33,4,10,-6,-2.05,-2.05,0,3,2,0,2,2,3,,,0,,,,,,,,,,,,,,,,,,
Finn Surman,New Zealand,New Zealand,DF,22,2003,Portland Timbers,3,3,270,3,1,0,1,1,0,0,0,0,0.33,0,0.33,0.33,0.33,2,1,50,0.67,0.33,0.5,1,90,100,90,3,0,,0,0.33,4,10,-6,-2,,0,4,2,0,0,4,1,,,0,,,,,,,,,,,,,,,,,,
Francis de Vries,New Zealand,New Zealand,DF,31,1994,Auckland FC,2,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,9,6.7,,0,2,9,1,0,1,2,-1,-5,-3.21,0,0,0,0,3,1,0,,,0,,,,,,,,,,,,,,,,,,
Jesse Randall,New Zealand,New Zealand,MF,23,2002,Auckland FC,3,0,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.48,0,0,,20,22.6,,0,3,20,0,0.33,1,5,-4,-5.9,-5.04,0,0,1,0,5,0,0,,,0,,,,,,,,,,,,,,,,,,
Joe Bell,New Zealand,New Zealand,MF,27,1999,Viking,3,3,243,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.37,0,0,,81,90,81,2,0,,0,0.33,3,7,-4,-1.48,5.19,0,3,0,0,0,4,2,,,0,,,,,,,,,,,,,,,,,,
Kosta Barbarouses,New Zealand,New Zealand,"FW,MF",36,1990,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lachlan Bayliss,New Zealand,New Zealand,MF,23,2002,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberato Cacace,New Zealand,New Zealand,DF,25,2000,Wrexham,3,3,220,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0.41,0.41,0,0,73,81.5,73,0,0,,0,0.33,3,7,-4,-1.64,1.96,0,1,5,0,8,3,2,,,0,,,,,,,,,,,,,,,,,,
Logan Rogerson,New Zealand,New Zealand,"FW,MF",28,1998,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
