player,team,team_country,position,age,birth_year,club,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct
리레 포스텔,남아프리카공화국,남아프리카공화국,FW,25,2000,번리,1,1,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.64,0.0,0.0,,55.0,15.3,55.0,0,0,,3,0.0,0.0,1.0,-1.0,-1.64,-1.34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
므베케제리 므보카지,남아프리카공화국,남아프리카공화국,DF,20,2005,시카고 파이어,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,1.0,0.25,0.0,0.0,90.0,100.0,90.0,4,0,,0,1.0,2.0,4.0,-2.0,-0.5,,0.0,3.0,5.0,1.0,3.0,4.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
느코시나트히 시비시,남아프리카공화국,남아프리카공화국,DF,30,1995,올랜도 파이리츠,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,90.0,25.0,90.0,1,0,,3,0.0,0.0,2.0,-2.0,-2.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
올에트후 막하니,남아프리카공화국,남아프리카공화국,DF,22,2004,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오스인 압폴리스,남아프리카공화국,남아프리카공화국,"MF,FW",24,2001,올랜도 파이리츠,4,3,255.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,1.41,0.35,0.0,0.0,64.0,70.8,80.0,2,1,14.0,0,1.0,1.0,2.0,-1.0,-0.35,0.5,0.0,1.0,2.0,0.0,8.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
레레보히레 모포켕,남아프리카공화국,남아프리카공화국,MF,21,2004,올랜도 파이리츠,3,2,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,1.6,0.53,0.0,0.0,56.0,46.9,62.0,0,1,45.0,1,1.33,2.0,0.0,2.0,1.07,2.95,0.0,3.0,2.0,0.0,2.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
리칼도 고스스,남아프리카공화국,남아프리카공화국,GK,32,1994,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
론엔 일리므스,남아프리카공화국,남아프리카공화국,GK,34,1992,마멜로디 선다운즈,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,90.0,100.0,90.0,4,0,,0,1.0,2.0,4.0,-2.0,-0.5,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,4.0,4.0,360.0,4.0,1.0,15.0,11.0,73.3,1.0,1.0,2.0,1.0,25.0,0.0,0.0,0.0,0.0,
사무케레 카비니,남아프리카공화국,남아프리카공화국,DF,22,2004,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
십호 차이네,남아프리카공화국,남아프리카공화국,GK,29,1996,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
스프헵헤로 시트호레,남아프리카공화국,남아프리카공화국,MF,27,1999,톤델라,3,3,229.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,76.0,63.6,76.0,2,0,,0,1.0,1.0,2.0,-1.0,-0.39,0.29,0.0,5.0,1.0,0.0,0.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
테보호 모쾨나,남아프리카공화국,남아프리카공화국,MF,29,1997,마멜로디 선다운즈,3,3,270.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.33,0.0,0.33,0.0,0.0,4.0,2.0,50.0,1.33,0.67,0.0,0.0,90.0,75.0,90.0,3,0,,0,0.33,1.0,4.0,-3.0,-1.0,-2.0,0.0,3.0,6.0,0.0,5.0,5.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
사방 마투루디,남아프리카공화국,남아프리카공화국,DF,27,1999,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사렌테 므바트하,남아프리카공화국,남아프리카공화국,MF,26,2000,올랜도 파이리츠,4,2,260.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,1.38,0.35,0.0,0.0,65.0,72.2,90.0,2,2,40.0,0,1.0,2.0,3.0,-1.0,-0.35,0.55,0.0,4.0,0.0,0.0,4.0,5.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
사페로 마세코,남아프리카공화국,남아프리카공화국,"MF,FW",22,2003,,3,3,242.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,8.0,1.0,12.5,2.98,0.37,0.13,1.0,81.0,67.2,81.0,0,0,,1,1.33,2.0,1.0,1.0,0.37,2.66,0.0,4.0,10.0,0.0,2.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
셈바 즈아네,남아프리카공화국,남아프리카공화국,"FW,MF",36,1989,마멜로디 선다운즈,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,23.0,6.4,,0,1,23.0,0,0.0,0.0,1.0,-1.0,-3.91,-3.65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
트스헤팡 모레미,남아프리카공화국,남아프리카공화국,MF,25,2000,올랜도 파이리츠,2,0,34.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,2.65,0.0,2.65,0.0,0.0,,0.0,0.0,,,17.0,9.4,,0,2,17.0,2,1.5,1.0,1.0,0.0,0.0,0.55,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
에이메리크 라폴테,스페인,스페인,DF,32,1994,아틀레틱 클루브,8,8,727.0,8.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.12,0.0,0.12,5.0,2.0,40.0,0.62,0.25,0.0,0.0,91.0,96.9,91.0,6,0,,0,2.75,13.0,1.0,12.0,1.49,-2.43,0.0,5.0,4.0,0.0,1.0,14.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
볼자 익레시스,스페인,스페인,FW,33,1993,셀타 비고,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.1,,0,1,1.0,7,3.0,0.0,0.0,0.0,0.0,-1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
다니 올모,스페인,스페인,MF,28,1998,바르셀로나,8,6,491.0,5.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.37,13.0,2.0,15.4,2.38,0.37,0.0,0.0,61.0,65.5,75.0,0,2,21.0,0,2.75,9.0,1.0,8.0,1.47,-0.27,0.0,6.0,10.0,0.0,1.0,1.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
다비드 라,스페인,스페인,GK,30,1995,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에리크 갈키,스페인,스페인,"DF,MF",25,2001,바르셀로나,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,22.0,2.9,,0,1,22.0,7,3.0,1.0,0.0,1.0,4.09,2.61,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
파빈 루즈 페나,스페인,스페인,MF,30,1996,파리 생제르맹,8,4,321.0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,8.0,2.0,25.0,2.24,0.56,0.13,0.5,40.0,42.8,66.0,0,4,15.0,0,2.75,4.0,1.0,3.0,0.84,-1.26,0.0,1.0,3.0,0.0,9.0,4.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
펠란 톨레스,스페인,스페인,FW,26,2000,바르셀로나,8,1,288.0,3.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.31,0.31,0.62,0.31,0.62,14.0,4.0,28.6,4.37,1.25,0.07,0.25,36.0,38.4,80.0,0,7,30.0,0,2.75,5.0,0.0,5.0,1.56,0.0,0.0,6.0,4.0,3.0,4.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
가비,스페인,스페인,FW,21,2004,바르셀로나,2,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.18,0.0,0.0,,38.0,10.1,70.0,0,1,6.0,6,2.0,1.0,0.0,1.0,1.18,-0.42,0.0,2.0,1.0,0.0,2.0,1.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
존 갈키,스페인,스페인,GK,25,2001,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
라민 야말,스페인,스페인,"MF,FW",18,2007,바르셀로나,8,7,614.0,6.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,27.0,12.0,44.4,3.96,1.76,0.04,0.08,77.0,81.9,85.0,4,1,20.0,0,2.75,12.0,1.0,11.0,1.61,0.29,0.0,14.0,9.0,7.0,34.0,2.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
마르크 쿠쿠렐라,스페인,스페인,DF,27,1998,첼시,8,8,750.0,8.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24,0.24,0.0,0.24,5.0,3.0,60.0,0.6,0.36,0.0,0.0,94.0,100.0,94.0,8,0,,0,2.75,14.0,1.0,13.0,1.56,,0.0,8.0,5.0,4.0,13.0,7.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
마르크 푸빌르,스페인,스페인,DF,22,2003,아틀레티코 마드리드,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.1,,0,1,1.0,7,3.0,0.0,0.0,0.0,0.0,-1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
말코스 르로렌테,스페인,스페인,DF,31,1995,아틀레티코 마드리드,3,2,187.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.48,0.0,0.0,,0.0,0.0,,,62.0,24.9,90.0,2,1,7.0,5,2.33,1.0,0.0,1.0,0.48,-1.44,0.0,2.0,1.0,0.0,4.0,1.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
말틴 주비멘디,스페인,스페인,MF,27,1999,아스널,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,22.0,2.9,,0,1,22.0,7,3.0,1.0,0.0,1.0,4.09,2.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
미켈 메리노,스페인,스페인,MF,29,1996,아스널,8,1,199.0,2.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,5.0,3.0,60.0,2.26,1.36,0.4,0.67,25.0,26.5,59.0,0,7,20.0,0,2.75,5.0,0.0,5.0,2.26,0.95,0.0,6.0,8.0,0.0,1.0,3.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
미켈 올자발,스페인,스페인,FW,29,1997,레알 소시에다드,8,8,601.0,6.7,5.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,0.75,0.15,0.9,0.6,0.75,23.0,12.0,52.2,3.44,1.8,0.17,0.33,75.0,80.1,75.0,2,0,,0,2.75,10.0,1.0,9.0,1.35,-1.07,0.0,4.0,5.0,1.0,3.0,1.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
니코 일리므스,스페인,스페인,MF,23,2002,아틀레틱 클루브,6,0,113.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,4.0,2.0,50.0,3.19,1.59,0.0,0.0,19.0,15.1,,0,6,19.0,2,2.67,2.0,0.0,2.0,1.59,0.04,0.0,2.0,1.0,1.0,9.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
포 쿠발시,스페인,스페인,DF,19,2007,바르셀로나,8,8,750.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,50.0,0.48,0.24,0.0,0.0,94.0,100.0,94.0,8,0,,0,2.75,14.0,1.0,13.0,1.56,,0.0,4.0,5.0,0.0,1.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
페드리,스페인,스페인,MF,23,2002,바르셀로나,8,5,499.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,40.0,0.9,0.36,0.0,0.0,62.0,66.5,78.0,1,3,36.0,0,2.75,10.0,0.0,10.0,1.8,0.73,0.0,4.0,5.0,1.0,13.0,10.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
페드로 폴로,스페인,스페인,DF,26,1999,토트넘 홋스퍼,6,6,563.0,6.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,7.0,3.0,42.9,1.12,0.48,0.29,0.67,94.0,75.1,94.0,5,0,,2,3.0,13.0,1.0,12.0,1.92,1.44,0.0,10.0,9.0,0.0,24.0,8.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
로드리,스페인,스페인,MF,29,1996,맨체스터 시티,8,8,724.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.87,0.0,0.0,,91.0,96.5,91.0,6,0,,0,2.75,13.0,1.0,12.0,1.49,-1.97,0.0,11.0,9.0,1.0,4.0,3.0,20.0,,,0.0,,,,,,,,,,,,,,,,,,
우나이 시몬,스페인,스페인,GK,29,1997,아틀레틱 클루브,8,8,750.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,94.0,100.0,94.0,8,0,,0,2.75,14.0,1.0,13.0,1.56,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.0,8.0,8.0,750.0,1.0,0.12,11.0,9.0,90.9,7.0,1.0,0.0,7.0,87.5,0.0,0.0,0.0,0.0,
비크톨 무노즈,스페인,스페인,MF,22,2003,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이레미 피노,스페인,스페인,"FW,MF",23,2002,크리스탈 팰리스,2,0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,35.0,9.3,,0,2,35.0,6,3.0,1.0,0.0,1.0,1.29,-0.3,0.0,2.0,0.0,1.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
아레스 바나,스페인,스페인,"MF,FW",24,2001,아틀레티코 마드리드,7,7,481.0,5.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.19,0.19,0.37,0.19,0.37,12.0,5.0,41.7,2.25,0.94,0.08,0.2,69.0,64.1,69.0,0,0,,1,3.0,10.0,1.0,9.0,1.68,0.35,0.0,13.0,7.0,2.0,41.0,2.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
아레스 그리말도,스페인,스페인,"DF,MF",30,1995,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아레크산델 벤르하르드스손,스웨덴,스웨덴,MF,27,1998,홀슈타인 킬,3,3,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.41,0.41,0.0,0.0,72.0,60.3,72.0,0,0,,1,1.33,5.0,6.0,-1.0,-0.41,0.84,0.0,2.0,4.0,0.0,3.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
아레크산델 이삭,스웨덴,스웨덴,FW,26,1999,리버풀,4,4,357.0,4.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.25,0.76,1.01,0.25,1.01,8.0,6.0,75.0,2.02,1.51,0.13,0.17,89.0,99.2,89.0,2,0,,0,1.0,6.0,10.0,-4.0,-1.01,-31.01,0.0,4.0,1.0,5.0,3.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
아느트호니 에란가,스웨덴,스웨덴,"MF,FW",24,2002,뉴캐슬,4,2,217.0,2.4,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.83,0.0,0.83,0.83,0.83,3.0,3.0,100.0,1.24,1.24,0.67,0.67,54.0,60.3,90.0,2,2,19.0,0,1.0,3.0,5.0,-2.0,-0.83,-0.2,0.0,0.0,7.0,1.0,12.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
벤자민 닉렌,스웨덴,스웨덴,MF,24,2001,셀틱,4,2,130.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.69,0.0,0.0,,33.0,36.1,59.0,0,2,6.0,0,1.0,3.0,5.0,-2.0,-1.38,-0.99,0.0,3.0,0.0,0.0,5.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
베스포르트 제네리,스웨덴,스웨덴,MF,23,2002,유니온 생질루아즈,2,0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.5,1.5,0.0,0.0,30.0,16.7,,0,2,30.0,2,0.0,1.0,2.0,-1.0,-1.5,-0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
칼르 스탈페르트,스웨덴,스웨덴,DF,31,1995,셀타 비고,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,4.0,1.1,,0,1,4.0,3,1.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
다닐 스베느스손,스웨덴,스웨덴,DF,24,2002,도르트문트,3,1,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.92,0.0,0.0,,33.0,27.2,81.0,0,2,9.0,1,1.33,1.0,3.0,-2.0,-1.84,-1.49,0.0,0.0,0.0,1.0,2.0,1.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
엘리트 스트로이드,스웨덴,스웨덴,MF,23,2002,미엘뷔,4,2,166.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.54,0.0,0.0,,42.0,46.1,70.0,0,2,14.0,0,1.0,3.0,3.0,0.0,0.0,1.39,0.0,3.0,1.0,0.0,4.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
에리크 스미트,스웨덴,스웨덴,"DF,MF",29,1997,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
갑릴 구드무느드스손,스웨덴,스웨덴,"MF,DF",27,1999,리즈 유나이티드,4,4,330.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,83.0,91.7,83.0,1,0,,0,1.0,5.0,10.0,-5.0,-1.36,-7.36,0.0,5.0,7.0,0.0,4.0,5.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
구스타프 라겔빌케,스웨덴,스웨덴,DF,26,2000,브라가,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,0.75,0.25,0.0,0.0,90.0,100.0,90.0,4,0,,0,1.0,7.0,10.0,-3.0,-0.75,,0.0,1.0,3.0,1.0,1.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
구스타프 니르스손,스웨덴,스웨덴,FW,29,1997,클럽 브뤼헤,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,,2.0,0.6,,0,1,2.0,3,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
헬만 조하느스손,스웨덴,스웨덴,MF,28,1997,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
흐잘말 엑달,스웨덴,스웨덴,DF,27,1998,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이삭 힌,스웨덴,스웨덴,DF,27,1999,아탈란타,3,3,216.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,72.0,60.0,72.0,2,0,,0,1.33,6.0,6.0,0.0,0.0,1.87,0.0,3.0,3.0,0.0,0.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
자콥 이델르 제트테르스트롬,스웨덴,스웨덴,GK,27,1998,더비 카운티,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,90.0,50.0,90.0,2,0,,2,0.5,1.0,4.0,-3.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,2.0,180.0,4.0,2.0,15.0,11.0,73.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
제스펠 카르르스트롬,스웨덴,스웨덴,MF,30,1995,우디네세,2,2,138.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65,0.0,0.0,,69.0,38.3,69.0,0,0,,2,1.5,4.0,5.0,-1.0,-0.65,0.16,0.0,3.0,0.0,0.0,0.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
켄 세마,스웨덴,스웨덴,"FW,MF",32,1993,,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.63,0.0,0.0,,16.0,4.4,,0,1,16.0,3,1.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
크리스토프펠 노르드페르드트,스웨덴,스웨덴,GK,36,1989,AIK 스톡홀름,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,90.0,50.0,90.0,2,0,,2,1.5,6.0,6.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,2.0,180.0,6.0,3.0,9.0,3.0,33.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
루카스 벡르발르,스웨덴,스웨덴,MF,20,2006,토트넘 홋스퍼,4,1,181.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,2.0,0.0,0.0,0.99,0.0,0.0,,45.0,50.3,65.0,0,3,39.0,0,1.0,4.0,4.0,0.0,0.0,1.51,0.0,7.0,4.0,0.0,3.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
마트티스 스반벡르,스웨덴,스웨덴,MF,27,1999,볼프스부르크,2,0,16.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.63,0.0,5.63,5.63,5.63,3.0,2.0,66.7,16.88,11.25,0.33,0.5,8.0,4.4,,0,2,8.0,2,1.5,1.0,0.0,1.0,5.63,6.67,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
타하 아리,스웨덴,스웨덴,"FW,MF",27,1998,말뫼,2,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,19.0,10.3,,0,2,19.0,2,0.0,0.0,2.0,-2.0,-4.86,-4.59,0.0,0.0,2.0,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
비크톨 린데로프,스웨덴,스웨덴,"DF,MF",31,1994,아스톤 빌라,4,4,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.51,0.0,0.0,,89.0,98.9,89.0,3,0,,0,1.0,7.0,10.0,-3.0,-0.76,-0.76,0.0,3.0,0.0,0.0,0.0,4.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
